Frame Count, Data Count, Touch Flag, Time, PPG 0, PPG 1, PPG 2, HR, SG, RET, 
253, 5, 1, 10.00, 9447367, 74088813, 1407303, 40.02741, 49, MSG_HR_READY, 
253, 6, 1, 10.00, 9447595, 74078375, 1408867, 40.02741, 49, MSG_HR_READY, 
253, 7, 1, 10.00, 9450667, 74092817, 1410615, 40.02741, 49, MSG_HR_READY, 
253, 8, 1, 10.00, 9454563, 74090147, 1411705, 40.02741, 49, MSG_HR_READY, 
253, 9, 1, 10.00, 9455103, 74116119, 1413023, 40.02741, 49, MSG_HR_READY, 
253, 10, 1, 10.00, 9456555, 74098885, 1414127, 40.02741, 49, MSG_HR_READY, 
253, 11, 1, 10.00, 9458773, 74102527, 1414915, 40.02741, 49, MSG_HR_READY, 
253, 12, 1, 10.00, 9459427, 74094031, 1416363, 40.02741, 49, MSG_HR_READY, 
253, 13, 1, 10.00, 9460309, 74098763, 1417023, 40.02741, 49, MSG_HR_READY, 
253, 14, 1, 10.00, 9461135, 74105681, 1418127, 40.02741, 49, MSG_HR_READY, 
253, 15, 1, 10.00, 9461931, 74105317, 1419101, 40.02741, 49, MSG_HR_READY, 
253, 16, 1, 10.00, 9464149, 74111629, 1420291, 40.02741, 49, MSG_HR_READY, 
253, 17, 1, 10.00, 9465657, 74109687, 1421595, 40.02741, 49, MSG_HR_READY, 
253, 18, 1, 10.00, 9465201, 74108715, 1422139, 40.02741, 49, MSG_HR_READY, 
253, 19, 1, 10.00, 9464149, 74112841, 1422771, 40.02741, 49, MSG_HR_READY, 
254, 0, 1, 10.00, 9467051, 74109687, 1423115, 40.01452, 49, MSG_HR_READY, 
254, 1, 1, 10.00, 9471317, 74115027, 1421967, 40.01452, 49, MSG_HR_READY, 
254, 2, 1, 10.00, 9456441, 74049247, 1418585, 40.01452, 49, MSG_HR_READY, 
254, 3, 1, 10.00, 9439857, 74002887, 1412465, 40.01452, 49, MSG_HR_READY, 
254, 4, 1, 10.00, 9417387, 73930555, 1404193, 40.01452, 49, MSG_HR_READY, 
254, 5, 1, 10.00, 9390905, 73829339, 1394345, 40.01452, 49, MSG_HR_READY, 
254, 6, 1, 10.00, 9356345, 73722053, 1384327, 40.01452, 49, MSG_HR_READY, 
254, 7, 1, 10.00, 9325283, 73609185, 1374335, 40.01452, 49, MSG_HR_READY, 
254, 8, 1, 10.00, 9295189, 73512703, 1365577, 40.01452, 49, MSG_HR_READY, 
254, 9, 1, 10.00, 9270471, 73437093, 1358911, 40.01452, 49, MSG_HR_READY, 
254, 10, 1, 10.00, 9250019, 73367553, 1353293, 40.01452, 49, MSG_HR_READY, 
254, 11, 1, 10.00, 9239409, 73347769, 1349881, 40.01452, 49, MSG_HR_READY, 
254, 12, 1, 10.00, 9233835, 73331021, 1348777, 40.01452, 49, MSG_HR_READY, 
254, 13, 1, 10.00, 9236935, 73335513, 1348061, 40.01452, 49, MSG_HR_READY, 
254, 14, 1, 10.00, 9240719, 73339275, 1348777, 40.01452, 49, MSG_HR_READY, 
254, 15, 1, 10.00, 9245041, 73359177, 1349695, 40.01452, 49, MSG_HR_READY, 
254, 16, 1, 10.00, 9254429, 73395101, 1351973, 40.01452, 49, MSG_HR_READY, 
254, 17, 1, 10.00, 9263759, 73403719, 1354037, 40.01452, 49, MSG_HR_READY, 
254, 18, 1, 10.00, 9270585, 73435515, 1356847, 40.01452, 49, MSG_HR_READY, 
254, 19, 1, 10.00, 9279061, 73454933, 1358425, 40.01452, 49, MSG_HR_READY, 
255, 0, 1, 10.00, 9285149, 73478721, 1359871, 40.01452, 49, MSG_SUCCESS, 
255, 1, 1, 10.00, 9289045, 73478477, 1361077, 40.01452, 49, MSG_SUCCESS, 
255, 2, 1, 10.00, 9289217, 73470831, 1361535, 40.01452, 49, MSG_SUCCESS, 
255, 3, 1, 10.00, 9285547, 73463551, 1362381, 40.01452, 49, MSG_SUCCESS, 
255, 4, 1, 10.00, 9280625, 73453841, 1362781, 40.01452, 49, MSG_SUCCESS, 
255, 5, 1, 10.00, 9280511, 73449837, 1363915, 40.01452, 49, MSG_SUCCESS, 
255, 6, 1, 10.00, 9283869, 73455661, 1364875, 40.01452, 49, MSG_SUCCESS, 
255, 7, 1, 10.00, 9286315, 73462821, 1366465, 40.01452, 49, MSG_SUCCESS, 
255, 8, 1, 10.00, 9290411, 73488065, 1368429, 40.01452, 49, MSG_SUCCESS, 
255, 9, 1, 10.00, 9297551, 73506269, 1370279, 40.01452, 49, MSG_SUCCESS, 
255, 10, 1, 10.00, 9304319, 73529207, 1371799, 40.01452, 49, MSG_SUCCESS, 
255, 11, 1, 10.00, 9311403, 73530421, 1373633, 40.01452, 49, MSG_SUCCESS, 
255, 12, 1, 10.00, 9317433, 73550325, 1374435, 40.01452, 49, MSG_SUCCESS, 
255, 13, 1, 10.00, 9320989, 73571685, 1375797, 40.01452, 49, MSG_SUCCESS, 
255, 14, 1, 10.00, 9325483, 73576417, 1376629, 40.01452, 49, MSG_SUCCESS, 
255, 15, 1, 10.00, 9324373, 73576903, 1377173, 40.01452, 49, MSG_SUCCESS, 
255, 16, 1, 10.00, 9324715, 73569743, 1376987, 40.01452, 49, MSG_SUCCESS, 
255, 17, 1, 10.00, 9323265, 73565495, 1377375, 40.01452, 49, MSG_SUCCESS, 
255, 18, 1, 10.00, 9321899, 73562703, 1376671, 40.01452, 49, MSG_SUCCESS, 
255, 19, 1, 10.00, 9321529, 73562703, 1376959, 40.01452, 49, MSG_SUCCESS, 
0, 0, 1, 10.00, 9323349, 73576175, 1377547, 40.00164, 49, MSG_HR_READY, 
0, 1, 1, 10.00, 9329009, 73588797, 1377733, 40.00164, 49, MSG_HR_READY, 
0, 2, 1, 10.00, 9328441, 73571563, 1377789, 40.00164, 49, MSG_HR_READY, 
0, 3, 1, 10.00, 9330575, 73572777, 1378907, 40.00164, 49, MSG_HR_READY, 
0, 4, 1, 10.00, 9329977, 73586977, 1379581, 40.00164, 49, MSG_HR_READY, 
0, 5, 1, 10.00, 9332253, 73591467, 1380011, 40.00164, 49, MSG_HR_READY, 
0, 6, 1, 10.00, 9337969, 73630909, 1381087, 40.00164, 49, MSG_HR_READY, 
0, 7, 1, 10.00, 9347299, 73642197, 1383409, 40.00164, 49, MSG_HR_READY, 
0, 8, 1, 10.00, 9359985, 73699479, 1385301, 40.00164, 49, MSG_HR_READY, 
0, 9, 1, 10.00, 9370567, 73724237, 1387237, 40.00164, 49, MSG_HR_READY, 
0, 10, 1, 10.00, 9379811, 73750209, 1389415, 40.00164, 49, MSG_HR_READY, 
0, 11, 1, 10.00, 9386097, 73769143, 1392023, 40.00164, 49, MSG_HR_READY, 
0, 12, 1, 10.00, 9389597, 73779579, 1393199, 40.00164, 49, MSG_HR_READY, 
0, 13, 1, 10.00, 9393123, 73795357, 1394661, 40.00164, 49, MSG_HR_READY, 
0, 14, 1, 10.00, 9392157, 73783463, 1395737, 40.00164, 49, MSG_HR_READY, 
0, 15, 1, 10.00, 9391587, 73791959, 1397327, 40.00164, 49, MSG_HR_READY, 
0, 16, 1, 10.00, 9391587, 73780307, 1398431, 40.00164, 49, MSG_HR_READY, 
0, 17, 1, 10.00, 9393863, 73798633, 1400123, 40.00164, 49, MSG_HR_READY, 
0, 18, 1, 10.00, 9399893, 73813683, 1401383, 40.00164, 49, MSG_HR_READY, 
0, 19, 1, 10.00, 9406777, 73830673, 1404265, 40.00164, 49, MSG_HR_READY, 
1, 0, 1, 10.00, 9414315, 73864411, 1405755, 40, 49, MSG_HR_READY, 
1, 1, 1, 10.00, 9426319, 73902641, 1407433, 40, 49, MSG_HR_READY, 
1, 2, 1, 10.00, 9431353, 73914535, 1410487, 40, 49, MSG_HR_READY, 
1, 3, 1, 10.00, 9435477, 73936259, 1412263, 40, 49, MSG_HR_READY, 
1, 4, 1, 10.00, 9444751, 73971697, 1414859, 40, 49, MSG_HR_READY, 
1, 5, 1, 10.00, 9454593, 74002645, 1416721, 40, 49, MSG_HR_READY, 
1, 6, 1, 10.00, 9465231, 74028009, 1419101, 40, 49, MSG_HR_READY, 
1, 7, 1, 10.00, 9471231, 74049491, 1420621, 40, 49, MSG_HR_READY, 
1, 8, 1, 10.00, 9476865, 74071215, 1422785, 40, 49, MSG_HR_READY, 
1, 9, 1, 10.00, 9478059, 74075219, 1423789, 40, 49, MSG_HR_READY, 
1, 10, 1, 10.00, 9478969, 74069759, 1424821, 40, 49, MSG_HR_READY, 
1, 11, 1, 10.00, 9479765, 74066239, 1425623, 40, 49, MSG_HR_READY, 
1, 12, 1, 10.00, 9483719, 74086749, 1426669, 40, 49, MSG_HR_READY, 
1, 13, 1, 10.00, 9492111, 74099371, 1428591, 40, 49, MSG_HR_READY, 
1, 14, 1, 10.00, 9498083, 74116725, 1430009, 40, 49, MSG_HR_READY, 
1, 15, 1, 10.00, 9506219, 74153013, 1431887, 40, 49, MSG_HR_READY, 
1, 16, 1, 10.00, 9509405, 74167819, 1433421, 40, 49, MSG_HR_READY, 
1, 17, 1, 10.00, 9515263, 74174009, 1434639, 40, 49, MSG_HR_READY, 
1, 18, 1, 10.00, 9516487, 74174373, 1435213, 40, 49, MSG_HR_READY, 
1, 19, 1, 10.00, 9514639, 74169761, 1436675, 40, 49, MSG_HR_READY, 
2, 0, 1, 10.00, 9512107, 74159445, 1436431, 40, 49, MSG_HR_READY, 
2, 1, 1, 10.00, 9512675, 74165271, 1437147, 40, 49, MSG_HR_READY, 
2, 2, 1, 10.00, 9507243, 74131775, 1437421, 40, 49, MSG_HR_READY, 
2, 3, 1, 10.00, 9502805, 74140999, 1437077, 40, 49, MSG_HR_READY, 
2, 4, 1, 10.00, 9500387, 74135295, 1438123, 40, 49, MSG_HR_READY, 
2, 5, 1, 10.00, 9501667, 74120973, 1438667, 40, 49, MSG_HR_READY, 
2, 6, 1, 10.00, 9503801, 74135051, 1439125, 40, 49, MSG_HR_READY, 
2, 7, 1, 10.00, 9502749, 74132745, 1438969, 40, 49, MSG_HR_READY, 
2, 8, 1, 10.00, 9502919, 74128255, 1438381, 40, 49, MSG_HR_READY, 
2, 9, 1, 10.00, 9496975, 74104711, 1435771, 40, 49, MSG_HR_READY, 
2, 10, 1, 10.00, 9486307, 74073399, 1430741, 40, 49, MSG_HR_READY, 
2, 11, 1, 10.00, 9467847, 73982983, 1423273, 40, 49, MSG_HR_READY, 
2, 12, 1, 10.00, 9437781, 73899001, 1413969, 40, 49, MSG_HR_READY, 
2, 13, 1, 10.00, 9405895, 73792443, 1403621, 40, 49, MSG_HR_READY, 
2, 14, 1, 10.00, 9370255, 73668897, 1392969, 40, 49, MSG_HR_READY, 
2, 15, 1, 10.00, 9340701, 73577145, 1383739, 40, 49, MSG_HR_READY, 
2, 16, 1, 10.00, 9312369, 73505299, 1376629, 40, 49, MSG_HR_READY, 
2, 17, 1, 10.00, 9294705, 73440249, 1371239, 40, 49, MSG_HR_READY, 
2, 18, 1, 10.00, 9289359, 73424471, 1368287, 40, 49, MSG_HR_READY, 
2, 19, 1, 10.00, 9283869, 73397893, 1366337, 40, 49, MSG_HR_READY, 
3, 0, 1, 10.00, 9281649, 73400319, 1365735, 40, 49, MSG_HR_READY, 
3, 1, 1, 10.00, 9291491, 73411729, 1365033, 40, 49, MSG_HR_READY, 
3, 2, 1, 10.00, 9290753, 73417189, 1366997, 40, 49, MSG_HR_READY, 
3, 3, 1, 10.00, 9291775, 73420587, 1368215, 40, 49, MSG_HR_READY, 
3, 4, 1, 10.00, 9296469, 73444011, 1370293, 40, 49, MSG_HR_READY, 
3, 5, 1, 10.00, 9304235, 73477265, 1371713, 40, 49, MSG_HR_READY, 
3, 6, 1, 10.00, 9309185, 73492071, 1373791, 40, 49, MSG_HR_READY, 
3, 7, 1, 10.00, 9316323, 73504571, 1376155, 40, 49, MSG_HR_READY, 
3, 8, 1, 10.00, 9327729, 73535275, 1377231, 40, 49, MSG_HR_READY, 
3, 9, 1, 10.00, 9333135, 73559913, 1379439, 40, 49, MSG_HR_READY, 
3, 10, 1, 10.00, 9342805, 73589889, 1381589, 40, 49, MSG_HR_READY, 
3, 11, 1, 10.00, 9348807, 73606637, 1383295, 40, 49, MSG_HR_READY, 
3, 12, 1, 10.00, 9357341, 73625813, 1385287, 40, 49, MSG_HR_READY, 
3, 13, 1, 10.00, 9365191, 73641711, 1387237, 40, 49, MSG_HR_READY, 
3, 14, 1, 10.00, 9367297, 73658095, 1389229, 40, 49, MSG_HR_READY, 
3, 15, 1, 10.00, 9372927, 73659429, 1390763, 40, 49, MSG_HR_READY, 
3, 16, 1, 10.00, 9374351, 73666955, 1391967, 40, 49, MSG_HR_READY, 
3, 17, 1, 10.00, 9374777, 73669261, 1392139, 40, 49, MSG_HR_READY, 
3, 18, 1, 10.00, 9371363, 73667683, 1392927, 40, 49, MSG_HR_READY, 
3, 19, 1, 10.00, 9367069, 73658095, 1392253, 40, 49, MSG_HR_READY, 
4, 0, 1, 10.00, 9364907, 73645837, 1392281, 40, 49, MSG_HR_READY, 
4, 1, 1, 10.00, 9368177, 73658459, 1391063, 40, 49, MSG_HR_READY, 
4, 2, 1, 10.00, 9367011, 73654089, 1391091, 40, 49, MSG_HR_READY, 
4, 3, 1, 10.00, 9366641, 73661007, 1391077, 40, 49, MSG_HR_READY, 
4, 4, 1, 10.00, 9371819, 73665255, 1391263, 40, 49, MSG_HR_READY, 
4, 5, 1, 10.00, 9375545, 73680911, 1390849, 40, 49, MSG_HR_READY, 
4, 6, 1, 10.00, 9374833, 73670959, 1391107, 40, 49, MSG_HR_READY, 
4, 7, 1, 10.00, 9376029, 73673751, 1391107, 40, 49, MSG_HR_READY, 
4, 8, 1, 10.00, 9375175, 73663677, 1390705, 40, 49, MSG_HR_READY, 
4, 9, 1, 10.00, 9371107, 73658217, 1390791, 40, 49, MSG_HR_READY, 
4, 10, 1, 10.00, 9368661, 73664405, 1390475, 40, 49, MSG_HR_READY, 
4, 11, 1, 10.00, 9369201, 73661857, 1391393, 40, 49, MSG_HR_READY, 
4, 12, 1, 10.00, 9371535, 73673023, 1392195, 40, 49, MSG_HR_READY, 
4, 13, 1, 10.00, 9377479, 73689163, 1393715, 40, 49, MSG_HR_READY, 
4, 14, 1, 10.00, 9384193, 73716107, 1395823, 40, 49, MSG_HR_READY, 
4, 15, 1, 10.00, 9394119, 73759191, 1397801, 40, 49, MSG_HR_READY, 
4, 16, 1, 10.00, 9400007, 73766957, 1400337, 40, 49, MSG_HR_READY, 
4, 17, 1, 10.00, 9407261, 73789773, 1401727, 40, 49, MSG_HR_READY, 
4, 18, 1, 10.00, 9411841, 73798633, 1403635, 40, 49, MSG_HR_READY, 
4, 19, 1, 10.00, 9415453, 73813075, 1405169, 40, 49, MSG_HR_READY, 
5, 0, 1, 10.00, 9419975, 73822299, 1406387, 40, 49, MSG_SUCCESS, 
5, 1, 1, 10.00, 9430045, 73846207, 1407777, 40, 49, MSG_SUCCESS, 
5, 2, 1, 10.00, 9429333, 73838197, 1409283, 40, 49, MSG_SUCCESS, 
5, 3, 1, 10.00, 9431723, 73852519, 1411417, 40, 49, MSG_SUCCESS, 
5, 4, 1, 10.00, 9433287, 73878855, 1412593, 40, 49, MSG_SUCCESS, 
5, 5, 1, 10.00, 9439631, 73880311, 1413697, 40, 49, MSG_SUCCESS, 
5, 6, 1, 10.00, 9445519, 73903855, 1415991, 40, 49, MSG_SUCCESS, 
5, 7, 1, 10.00, 9451207, 73913929, 1417337, 40, 49, MSG_SUCCESS, 
5, 8, 1, 10.00, 9454393, 73922909, 1418743, 40, 49, MSG_SUCCESS, 
5, 9, 1, 10.00, 9458545, 73934195, 1420277, 40, 49, MSG_SUCCESS, 
5, 10, 1, 10.00, 9459969, 73949731, 1421739, 40, 49, MSG_SUCCESS, 
5, 11, 1, 10.00, 9463381, 73959317, 1422627, 40, 49, MSG_SUCCESS, 
5, 12, 1, 10.00, 9465487, 73950579, 1423617, 40, 49, MSG_SUCCESS, 
5, 13, 1, 10.00, 9466397, 73959803, 1424533, 40, 49, MSG_SUCCESS, 
5, 14, 1, 10.00, 9468417, 73966721, 1425853, 40, 49, MSG_SUCCESS, 
5, 15, 1, 10.00, 9467961, 73961017, 1427057, 40, 49, MSG_SUCCESS, 
5, 16, 1, 10.00, 9466225, 73964293, 1428017, 40, 49, MSG_SUCCESS, 
5, 17, 1, 10.00, 9468559, 73954949, 1428217, 40, 49, MSG_SUCCESS, 
5, 18, 1, 10.00, 9470037, 73959075, 1429005, 40, 49, MSG_SUCCESS, 
5, 19, 1, 10.00, 9475613, 73983711, 1430253, 40, 49, MSG_SUCCESS, 
6, 0, 1, 10.00, 9478031, 73999247, 1431587, 40.57416, 49, MSG_HR_READY, 
6, 1, 1, 10.00, 9486705, 74016723, 1432633, 40.57416, 49, MSG_HR_READY, 
6, 2, 1, 10.00, 9486791, 74023519, 1433651, 40.57416, 49, MSG_HR_READY, 
6, 3, 1, 10.00, 9495381, 74042695, 1435571, 40.57416, 49, MSG_HR_READY, 
6, 4, 1, 10.00, 9500387, 74050461, 1437277, 40.57416, 49, MSG_HR_READY, 
6, 5, 1, 10.00, 9506105, 74064661, 1438753, 40.57416, 49, MSG_HR_READY, 
6, 6, 1, 10.00, 9507413, 74074491, 1440143, 40.57416, 49, MSG_HR_READY, 
6, 7, 1, 10.00, 9509547, 74071821, 1440759, 40.57416, 49, MSG_HR_READY, 
6, 8, 1, 10.00, 9507641, 74073399, 1442337, 40.57416, 49, MSG_HR_READY, 
6, 9, 1, 10.00, 9510343, 74076311, 1442695, 40.57416, 49, MSG_HR_READY, 
6, 10, 1, 10.00, 9512477, 74097065, 1443971, 40.57416, 49, MSG_HR_READY, 
6, 11, 1, 10.00, 9516515, 74100827, 1445103, 40.57416, 49, MSG_HR_READY, 
6, 12, 1, 10.00, 9521835, 74124129, 1446867, 40.57416, 49, MSG_HR_READY, 
6, 13, 1, 10.00, 9529373, 74136871, 1448185, 40.57416, 49, MSG_HR_READY, 
6, 14, 1, 10.00, 9534833, 74159081, 1449117, 40.57416, 49, MSG_HR_READY, 
6, 15, 1, 10.00, 9533041, 74149857, 1448587, 40.57416, 49, MSG_HR_READY, 
6, 16, 1, 10.00, 9528263, 74120123, 1444931, 40.57416, 49, MSG_HR_READY, 
6, 17, 1, 10.00, 9511509, 74046577, 1439971, 40.57416, 49, MSG_HR_READY, 
6, 18, 1, 10.00, 9484289, 73952037, 1431443, 40.57416, 49, MSG_HR_READY, 
6, 19, 1, 10.00, 9449415, 73835649, 1420677, 40.57416, 49, MSG_HR_READY, 
7, 0, 1, 10.00, 9411555, 73716835, 1410271, 41.48107, 49, MSG_HR_READY, 
7, 1, 1, 10.00, 9379271, 73612583, 1399449, 41.48107, 49, MSG_HR_READY, 
7, 2, 1, 10.00, 9345537, 73502023, 1390935, 41.48107, 49, MSG_HR_READY, 
7, 3, 1, 10.00, 9319651, 73427749, 1384111, 41.48107, 49, MSG_HR_READY, 
7, 4, 1, 10.00, 9305259, 73381995, 1378751, 41.48107, 49, MSG_HR_READY, 
7, 5, 1, 10.00, 9294847, 73353837, 1375439, 41.48107, 49, MSG_HR_READY, 
7, 6, 1, 10.00, 9290013, 73346921, 1374507, 41.48107, 49, MSG_HR_READY, 
7, 7, 1, 10.00, 9294109, 73346193, 1374235, 41.48107, 49, MSG_HR_READY, 
7, 8, 1, 10.00, 9297521, 73362333, 1374879, 41.48107, 49, MSG_HR_READY, 
7, 9, 1, 10.00, 9305629, 73380781, 1375811, 41.48107, 49, MSG_HR_READY, 
7, 10, 1, 10.00, 9313905, 73417797, 1377747, 41.48107, 49, MSG_HR_READY, 
7, 11, 1, 10.00, 9322239, 73445953, 1380527, 41.48107, 49, MSG_HR_READY, 
7, 12, 1, 10.00, 9335125, 73485395, 1382677, 41.48107, 49, MSG_HR_READY, 
7, 13, 1, 10.00, 9346361, 73522289, 1384899, 41.48107, 49, MSG_HR_READY, 
7, 14, 1, 10.00, 9354865, 73541951, 1387251, 41.48107, 49, MSG_HR_READY, 
7, 15, 1, 10.00, 9362233, 73567437, 1389099, 41.48107, 49, MSG_HR_READY, 
7, 16, 1, 10.00, 9371051, 73593893, 1391335, 41.48107, 49, MSG_HR_READY, 
7, 17, 1, 10.00, 9376541, 73618287, 1392941, 41.48107, 49, MSG_HR_READY, 
7, 18, 1, 10.00, 9384135, 73642681, 1394991, 41.48107, 49, MSG_HR_READY, 
7, 19, 1, 10.00, 9395427, 73675693, 1397355, 41.48107, 49, MSG_HR_READY, 
8, 0, 1, 10.00, 9410077, 73727029, 1401369, 41.59443, 49, MSG_HR_READY, 
8, 1, 1, 10.00, 9425265, 73785647, 1403649, 41.59443, 49, MSG_HR_READY, 
8, 2, 1, 10.00, 9435023, 73789653, 1406787, 41.59443, 49, MSG_HR_READY, 
8, 3, 1, 10.00, 9441707, 73828973, 1409525, 41.59443, 49, MSG_HR_READY, 
8, 4, 1, 10.00, 9449643, 73856645, 1411819, 41.59443, 49, MSG_HR_READY, 
8, 5, 1, 10.00, 9455331, 73864291, 1412793, 41.59443, 49, MSG_HR_READY, 
8, 6, 1, 10.00, 9459911, 73877883, 1414543, 41.59443, 49, MSG_HR_READY, 
8, 7, 1, 10.00, 9463325, 73875941, 1414815, 41.59443, 49, MSG_HR_READY, 
8, 8, 1, 10.00, 9462869, 73880795, 1415461, 41.59443, 49, MSG_HR_READY, 
8, 9, 1, 10.00, 9464689, 73878005, 1415875, 41.59443, 49, MSG_HR_READY, 
8, 10, 1, 10.00, 9460223, 73864655, 1415331, 41.59443, 49, MSG_HR_READY, 
8, 11, 1, 10.00, 9459911, 73854097, 1415617, 41.59443, 49, MSG_HR_READY, 
8, 12, 1, 10.00, 9455787, 73841111, 1414973, 41.59443, 49, MSG_HR_READY, 
8, 13, 1, 10.00, 9449217, 73822663, 1414585, 41.59443, 49, MSG_HR_READY, 
8, 14, 1, 10.00, 9443215, 73794749, 1413653, 41.59443, 49, MSG_HR_READY, 
8, 15, 1, 10.00, 9438777, 73787467, 1414113, 41.59443, 49, MSG_HR_READY, 
8, 16, 1, 10.00, 9440171, 73799725, 1414385, 41.59443, 49, MSG_HR_READY, 
8, 17, 1, 10.00, 9442873, 73812225, 1415045, 41.59443, 49, MSG_HR_READY, 
8, 18, 1, 10.00, 9447709, 73827639, 1416463, 41.59443, 49, MSG_HR_READY, 
8, 19, 1, 10.00, 9452317, 73849605, 1417079, 41.59443, 49, MSG_HR_READY, 
9, 0, 1, 10.00, 9458119, 73871937, 1418613, 41.6086, 49, MSG_HR_READY, 
9, 1, 1, 10.00, 9469071, 73872057, 1420635, 41.6086, 49, MSG_HR_READY, 
9, 2, 1, 10.00, 9470037, 73882373, 1421667, 41.6086, 49, MSG_HR_READY, 
9, 3, 1, 10.00, 9474787, 73910045, 1423573, 41.6086, 49, MSG_HR_READY, 
9, 4, 1, 10.00, 9479083, 73916841, 1424863, 41.6086, 49, MSG_HR_READY, 
9, 5, 1, 10.00, 9482865, 73941841, 1426197, 41.6086, 49, MSG_HR_READY, 
9, 6, 1, 10.00, 9486449, 73941235, 1427931, 41.6086, 49, MSG_HR_READY, 
9, 7, 1, 10.00, 9488043, 73941599, 1428791, 41.6086, 49, MSG_HR_READY, 
9, 8, 1, 10.00, 9489693, 73944391, 1429263, 41.6086, 49, MSG_HR_READY, 
9, 9, 1, 10.00, 9490631, 73951429, 1430425, 41.6086, 49, MSG_HR_READY, 
9, 10, 1, 10.00, 9492765, 73946089, 1431399, 41.6086, 49, MSG_HR_READY, 
9, 11, 1, 10.00, 9497373, 73961867, 1431271, 41.6086, 49, MSG_HR_READY, 
9, 12, 1, 10.00, 9498851, 73973881, 1431715, 41.6086, 49, MSG_HR_READY, 
9, 13, 1, 10.00, 9498653, 73975701, 1432719, 41.6086, 49, MSG_HR_READY, 
9, 14, 1, 10.00, 9499649, 73965507, 1433105, 41.6086, 49, MSG_HR_READY, 
9, 15, 1, 10.00, 9499733, 73975217, 1433377, 41.6086, 49, MSG_HR_READY, 
9, 16, 1, 10.00, 9497401, 73954949, 1433421, 41.6086, 49, MSG_HR_READY, 
9, 17, 1, 10.00, 9495807, 73958347, 1433951, 41.6086, 49, MSG_HR_READY, 
9, 18, 1, 10.00, 9494187, 73929827, 1433535, 41.6086, 49, MSG_HR_READY, 
9, 19, 1, 10.00, 9490177, 73926913, 1432705, 41.6086, 49, MSG_HR_READY, 
10, 0, 1, 10.00, 9486705, 73920603, 1432447, 41.59706, 49, MSG_HR_READY, 
10, 1, 1, 10.00, 9483463, 73905069, 1431127, 41.59706, 49, MSG_HR_READY, 
10, 2, 1, 10.00, 9479395, 73866233, 1430941, 41.59706, 49, MSG_HR_READY, 
10, 3, 1, 10.00, 9474759, 73869631, 1430841, 41.59706, 49, MSG_HR_READY, 
10, 4, 1, 10.00, 9472369, 73861013, 1431071, 41.59706, 49, MSG_HR_READY, 
10, 5, 1, 10.00, 9470009, 73865989, 1430811, 41.59706, 49, MSG_HR_READY, 
10, 6, 1, 10.00, 9470407, 73858829, 1431071, 41.59706, 49, MSG_HR_READY, 
10, 7, 1, 10.00, 9470719, 73853975, 1431071, 41.59706, 49, MSG_HR_READY, 
10, 8, 1, 10.00, 9471743, 73858223, 1432417, 41.59706, 49, MSG_HR_READY, 
10, 9, 1, 10.00, 9472769, 73856887, 1433005, 41.59706, 49, MSG_HR_READY, 
10, 10, 1, 10.00, 9477347, 73875457, 1435399, 41.59706, 49, MSG_HR_READY, 
10, 11, 1, 10.00, 9484175, 73899849, 1436661, 41.59706, 49, MSG_HR_READY, 
10, 12, 1, 10.00, 9490915, 73919753, 1437879, 41.59706, 49, MSG_HR_READY, 
10, 13, 1, 10.00, 9498225, 73944391, 1440015, 41.59706, 49, MSG_HR_READY, 
10, 14, 1, 10.00, 9504911, 73952157, 1442509, 41.59706, 49, MSG_HR_READY, 
10, 15, 1, 10.00, 9508209, 73977765, 1444071, 41.59706, 49, MSG_HR_READY, 
10, 16, 1, 10.00, 9513813, 73982377, 1445175, 41.59706, 49, MSG_HR_READY, 
10, 17, 1, 10.00, 9514069, 73994149, 1446723, 41.59706, 49, MSG_HR_READY, 
10, 18, 1, 10.00, 9518081, 73983591, 1447783, 41.59706, 49, MSG_HR_READY, 
10, 19, 1, 10.00, 9518563, 74001917, 1448543, 41.59706, 49, MSG_HR_READY, 
11, 0, 1, 10.00, 9522063, 73987109, 1449073, 41.59706, 49, MSG_SUCCESS, 
11, 1, 1, 10.00, 9523997, 73994513, 1448487, 41.59706, 49, MSG_SUCCESS, 
11, 2, 1, 10.00, 9518393, 73958105, 1446637, 41.59706, 49, MSG_SUCCESS, 
11, 3, 1, 10.00, 9501469, 73911015, 1440775, 41.59706, 49, MSG_SUCCESS, 
11, 4, 1, 10.00, 9480847, 73831643, 1433721, 41.59706, 49, MSG_SUCCESS, 
11, 5, 1, 10.00, 9450695, 73727151, 1423659, 41.59706, 49, MSG_SUCCESS, 
11, 6, 1, 10.00, 9414997, 73621929, 1413653, 41.59706, 49, MSG_SUCCESS, 
11, 7, 1, 10.00, 9383595, 73502143, 1403721, 41.59706, 49, MSG_SUCCESS, 
11, 8, 1, 10.00, 9348609, 73400441, 1394877, 41.59706, 49, MSG_SUCCESS, 
11, 9, 1, 10.00, 9321615, 73329809, 1386691, 41.59706, 49, MSG_SUCCESS, 
11, 10, 1, 10.00, 9304207, 73269733, 1380987, 41.59706, 49, MSG_SUCCESS, 
11, 11, 1, 10.00, 9293085, 73221917, 1376757, 41.59706, 49, MSG_SUCCESS, 
11, 12, 1, 10.00, 9289245, 73225679, 1374521, 41.59706, 49, MSG_SUCCESS, 
11, 13, 1, 10.00, 9288817, 73227013, 1373189, 41.59706, 49, MSG_SUCCESS, 
